,Questions,Answers,Label
2881,What is the difference between a Yogi and an ordinary person?,"Let the yogi constantly strive to keep the mind steady, remaining in solitude, alone, with the body and mind controlled, and free from hope and greed.",0
2882,What happens to a Yogi who has renounced all fruits of his actions?,"When he (the Yogi) feels that infinite bliss which can be grasped by the pure intellect and which transcends the senses, and is established therein, never moving away from the reality.",0
2883,What happens to a Yogi who has renounced all fruits of his actions?,"The yogi, always engaging the mind thus (in the practice of yoga), is freed from sins and easily enjoys the infinite bliss of contact with Brahman (the Eternal).",0
2884,What happens to a Yogi who has renounced all fruits of his actions?,"Knowing these paths, O Arjuna, no yogi is deluded; therefore, at all times, be steadfast in yoga.",0
2885,What happens to a Yogi who has renounced all fruits of his actions?,"Attaining the lunar light through smoke, night time, the dark fortnight, and the six months of the southern path of the sun (the southern solstice), the yogi returns.",0
2886,What happens to a Yogi who has renounced all fruits of his actions?,"Yogis, having abandoned attachment, perform actions only through the body, mind, intellect, and even the senses, for the purification of the self.",0
2887,What happens to a Yogi who has renounced all fruits of his actions?,"But the Yogi who strives assiduously, purified of sins and perfected gradually over many births, reaches the highest goal.",0
2888,What happens to a Yogi who has renounced all fruits of his actions?,"He who sees inaction in action and action in inaction, he is wise among men; he is a yogi and performer of all actions.",0
2889,What happens to a Yogi who has renounced all fruits of his actions?,"The yogi is thought to be superior to the ascetics, even superior to those who have knowledge obtained through the study of scriptures; he is also superior to men of action; therefore, be thou a yogi, O Arjuna.",0
2890,What happens to a Yogi who has renounced all fruits of his actions?,"For a sage who wishes to attain to Yoga, action is said to be the means; for the same sage who has attained Yoga, inaction is said to be the means.",0
2891,What happens to a Yogi who has renounced all fruits of his actions?,"Endowed with wisdom and evenness of mind, one casts off in this life both good and evil deeds; therefore, devote yourself to Yoga; Yoga is skill in action.",0
2892,What happens to a Yogi who has renounced all fruits of his actions?,"Endowed with wisdom and evenness of mind, one casts off in this life both good and evil deeds; therefore, devote yourself to Yoga; Yoga is skill in action.",0
2893,What happens to a detached Yogi?,"The Blessed Lord said, ""In My opinion, those who fix their minds on Me, worship Me ever steadfastly, and are endowed with supreme faith, are the best in Yoga.""",0
2894,What happens to a detached Yogi?,"When the mind, restrained by the practice of yoga, attains quietude, and when one sees the Self by the Self, they are satisfied in their own Self.",0
2895,What happens to a detached Yogi?,"That same ancient yoga has been today taught to you by me, for you are my devotee and my friend; it is the supreme secret.",0
2896,What happens to a detached Yogi?,"Arjuna said, ""Later was Thy birth, and prior to it was the birth of Vivasvan (the Sun); how am I to understand that Thou hast taught this Yoga from the beginning?""",0
2897,What happens to a detached Yogi?,"Perform action, O Arjuna, being steadfast in Yoga, abandoning attachment and balanced in success and failure; evenness of mind is called Yoga.",0
2898,What happens to a detached Yogi?,"Perform action, O Arjuna, being steadfast in Yoga, abandoning attachment and balanced in success and failure; evenness of mind is called Yoga.",0
2899,What happens to a detached Yogi?,"Through the grace of Vyasa, I have heard this supreme and most secret Yoga, directly from Krishna, the Lord of Yoga, Himself declaring it.",0
2900,What happens to a detached Yogi?,"The Self is the friend of the self of him by whom the Self has been conquered; but to the unconquered self, this Self stands in the position of an enemy, like an external foe.",0
2901,What happens to a detached Yogi?,"Hypocrisy, arrogance, and self-conceit, anger, harshness, and ignorance—these belong to one who is born for a demoniacal state, O Partha.",0
2902,What happens to a detached Yogi?,"One should raise oneself by one's own self alone; let not one lower oneself; for the self alone is one's own friend, and the self alone is one's own enemy.",0
2903,What happens to a detached Yogi?,"One should raise oneself by one's own self alone; let not one lower oneself; for the self alone is one's own friend, and the self alone is one's own enemy.",0
2904,What happens to a person who is unable to give up attachment?,"If, filled with egoism, thou thinkest, ""I will not fight,"" then thy resolve is vain; nature will compel thee.",0
2905,What happens to a person who is unable to give up attachment?,"Given over to egoism, power, haughtiness, lust, and anger, these malicious people hate Me in their own bodies and in the bodies of others.",0
2906,What happens to a person who is unable to give up attachment?,"Given over to egoism, power, haughtiness, lust, and anger, these malicious people hate Me in their own bodies and in the bodies of others.",0
2907,What happens to a person who is unable to give up attachment?,"Given over to egoism, power, haughtiness, lust, and anger, these malicious people hate Me in their own bodies and in the bodies of others.",0
2908,What happens to a person who is unable to give up attachment?,"For he who truly sees the same Lord dwelling everywhere does not destroy the Self by the self; rather, he attains the highest goal.",0
2909,What happens to a person who is unable to give up attachment?,"Hypocrisy, arrogance, and self-conceit, anger, harshness, and ignorance—these belong to one who is born for a demoniacal state, O Partha.",0
2910,What happens to a person who is unable to give up attachment?,"The Self is the friend of the self of him by whom the Self has been conquered; but to the unconquered self, this Self stands in the position of an enemy, like an external foe.",0
2911,What happens to a person who is unable to give up attachment?,"One should raise oneself by one's own self alone; let not one lower oneself; for the self alone is one's own friend, and the self alone is one's own enemy.",0
2912,What happens to a person who is unable to give up attachment?,"The great chariot-warriors will think that you have withdrawn from the battle out of fear, and you will be held in low esteem by those who have held you in high regard.",0
2913,What happens to a person who is unable to give up attachment?,"One should raise oneself by one's own self alone; let not one lower oneself; for the self alone is one's own friend, and the self alone is one's own enemy.",0
2914,What happens to a person who is unable to give up attachment?,"Given over to egoism, power, haughtiness, lust, and anger, these malicious people hate Me in their own bodies and in the bodies of others.",0
2915,What kind of attitude should one have towards work and duty?,"Given over to egoism, power, haughtiness, lust, and anger, these malicious people hate Me in their own bodies and in the bodies of others.",0
2916,What kind of attitude should one have towards work and duty?,"Given over to egoism, power, haughtiness, lust, and anger, these malicious people hate Me in their own bodies and in the bodies of others.",0
2917,What kind of attitude should one have towards work and duty?,"Your enemies, scoffing at your power, will speak many abusive words—what could be more painful than this?",0
2918,What kind of attitude should one have towards work and duty?,"If, filled with egoism, thou thinkest, ""I will not fight,"" then thy resolve is vain; nature will compel thee.",0
2919,What kind of attitude should one have towards work and duty?,"Therefore, at all times, remember Me only and fight. With your mind and intellect fixed on Me, you will undoubtedly come to Me alone.",0
2920,What kind of attitude should one have towards work and duty?,"The Self is the friend of the self of him by whom the Self has been conquered; but to the unconquered self, this Self stands in the position of an enemy, like an external foe.",0
2921,What kind of attitude should one have towards work and duty?,"I can hardly tell which would be better, that we should conquer them or that they should conquer us. Even the sons of Dhritarashtra, whom we do not wish to slay, stand facing us.",0
2922,What kind of attitude should one have towards work and duty?,"Your enemies, scoffing at your power, will speak many abusive words—what could be more painful than this?",0
2923,What kind of attitude should one have towards work and duty?,"The Blessed Lord said, ""I am the full-grown, world-destroying Time, now engaged in destroying the worlds. Even without you, none of the warriors arrayed in the hostile armies will live.""",0
2924,What kind of attitude should one have towards work and duty?,"""I have slain that enemy, and I shall slay others too. I am the Lord; I enjoy, I am perfect, powerful, and happy.""",0
2925,What kind of attitude should one have towards work and duty?,"The ignorant, the faithless, and the doubting self go to destruction; there is neither this world nor the other, nor happiness for the doubting one.",0
2926,Does the Self create actions and their fruits or results?,"Holding this view, these ruined souls of small intellect and fierce deeds come forth as enemies of the world, intent on its destruction.",0
2927,Does the Self create actions and their fruits or results?,"Holding this view, these ruined souls of small intellect and fierce deeds come forth as enemies of the world, intent on its destruction.",0
2928,Does the Self create actions and their fruits or results?,"He whom the world does not agitate, and who cannot be agitated by the world, and who is freed from joy, anger, fear, and anxiety—he is dear to Me.",0
2929,Does the Self create actions and their fruits or results?,"Drona, Bhishma, Jayadratha, Karna, and other brave warriors have already been slain by Me; do not be distressed with fear; fight and you shall conquer your enemies in battle.",0
2930,Does the Self create actions and their fruits or results?,"Of those who punish, I am the scepter; among those who seek victory, I am statesmanship; and among secrets, I am silence; I am knowledge among knowers.",0
2931,Does the Self create actions and their fruits or results?,"He who is the same to foe and friend, and also in honor and dishonor, who is the same in cold and heat, in pleasure and pain, and who is free from attachment.",0
2932,Does the Self create actions and their fruits or results?,"One should raise oneself by one's own self alone; let not one lower oneself; for the self alone is one's own friend, and the self alone is one's own enemy.",0
2933,Does the Self create actions and their fruits or results?,"One should raise oneself by one's own self alone; let not one lower oneself; for the self alone is one's own friend, and the self alone is one's own enemy.",0
2934,Does the Self create actions and their fruits or results?,"One should raise oneself by one's own self alone; let not one lower oneself; for the self alone is one's own friend, and the self alone is one's own enemy.",0
2935,Does the Self create actions and their fruits or results?,"He whom the world does not agitate, and who cannot be agitated by the world, and who is freed from joy, anger, fear, and anxiety—he is dear to Me.",0
2936,Does the Self create actions and their fruits or results?,"Your enemies, scoffing at your power, will speak many abusive words—what could be more painful than this?",0
2937,Does God keep track of a person's sins and merits?,"""I have slain that enemy, and I shall slay others too. I am the Lord; I enjoy, I am perfect, powerful, and happy.""",0
2938,Does God keep track of a person's sins and merits?,"Though they, with intelligence overpowered by greed, see no evil in the destruction of families and no sin in hostility to friends,",0
2939,Does God keep track of a person's sins and merits?,"He who knows Me as the enjoyer of sacrifices and austerities, the great Lord of all the worlds, and the friend of all beings, attains peace.",0
2940,Does God keep track of a person's sins and merits?,"Endowed with a pure intellect, controlling the self through firmness, relinquishing sound and other objects and abandoning attraction and hatred.",0
2941,Does God keep track of a person's sins and merits?,"Non-attachment, non-identification of the Self with son, wife, home, and the rest, and constant even-mindedness in the face of the attainment of both desirable and undesirable.",0
2942,Does God keep track of a person's sins and merits?,"Humility, unpretentiousness, non-injury, forgiveness, uprightness, service to the teacher, purity, steadfastness, and self-control.",0
2943,Does God keep track of a person's sins and merits?,"Hypocrisy, arrogance, and self-conceit, anger, harshness, and ignorance—these belong to one who is born for a demoniacal state, O Partha.",0
2944,Does God keep track of a person's sins and merits?,"Intellect, wisdom, non-delusion, forgiveness, truth, self-restraint, calmness, happiness, pain, existence or birth, non-existence or death, fear, and also fearlessness.",0
2945,Does God keep track of a person's sins and merits?,Even a wise man acts in accordance with his own nature; beings will follow their nature; what can restraint do?,0
2946,Does God keep track of a person's sins and merits?,"Dwelling in solitude, eating sparingly, with speech, body, and mind subdued, always engaged in meditation and concentration, and resorting to dispassion.",0
2947,Does God keep track of a person's sins and merits?,"Whatever action a person performs with their body, speech, and mind, whether right or wrong, these five are its causes.",0
2948,How can ignorance be destroyed?,"Serenity of mind, good-heartedness, self-control, and purity of nature—this is called mental austerity.",0
2949,How can ignorance be destroyed?,"Some behold the Self within themselves through meditation, others through the Yoga of knowledge, and still others through the Yoga of action.",0
2950,How can ignorance be destroyed?,"How much more easily, then, do Brahmins and devoted royal saints attain the goal? Having come to this impermanent and unhappy world, do thou worship Me.",0
2951,How can ignorance be destroyed?,"The knowers of the three Vedas, the drinkers of Soma, purified of all sins, worshipping Me through sacrifices, pray for the way to heaven; they reach the holy world of the Lord of the gods and enjoy the divine pleasures of the gods in heaven.",0
2952,How can ignorance be destroyed?,"He to whom censure and praise are equal, who is silent, content with anything, homeless, of a steady mind, and full of devotion; that man is dear to me.",0
2953,How can ignorance be destroyed?,"Whatever form any devotee desires to worship with faith, I make that same faith of his firm and unflinching.",0
2954,How can ignorance be destroyed?,"Whatever form any devotee desires to worship with faith, I make that same faith of his firm and unflinching.",0
2955,How can ignorance be destroyed?,"I am the father of this world, the mother, the dispenser of the fruits of actions, and the grandfather; the one thing to be known, the purifier, the sacred monosyllable (Om), and also the Rik, Sama, and Yajur Vedas.",0
2956,How can ignorance be destroyed?,"I am the father of this world, the mother, the dispenser of the fruits of actions, and the grandfather; the one thing to be known, the purifier, the sacred monosyllable (Om), and also the Rik, Sama, and Yajur Vedas.",0
2957,How can ignorance be destroyed?,"I am the father of this world, the mother, the dispenser of the fruits of actions, and the grandfather; the one thing to be known, the purifier, the sacred monosyllable (Om), and also the Rik, Sama, and Yajur Vedas.",0
2958,How can ignorance be destroyed?,"He who is the same to foe and friend, and also in honor and dishonor, who is the same in cold and heat, in pleasure and pain, and who is free from attachment.",0
2959,How can impurities be removed?,"I believe all that You have said to me to be true, O Krishna; indeed, O blessed Lord! Neither the gods nor the demons know Your manifestation (origin).",0
2960,How can impurities be removed?,"Your enemies, scoffing at your power, will speak many abusive words—what could be more painful than this?",0
2961,How can impurities be removed?,"Given over to egoism, power, haughtiness, lust, and anger, these malicious people hate Me in their own bodies and in the bodies of others.",0
2962,How can impurities be removed?,"Given over to egoism, power, haughtiness, lust, and anger, these malicious people hate Me in their own bodies and in the bodies of others.",0
2963,How can impurities be removed?,"Given over to egoism, power, haughtiness, lust, and anger, these malicious people hate Me in their own bodies and in the bodies of others.",0
2964,How can impurities be removed?,"Those cruel haters, the worst among men in the world, I hurl those evil-doers into the wombs of demons only.",0
2965,How can impurities be removed?,"Those cruel haters, the worst among men in the world, I hurl those evil-doers into the wombs of demons only.",0
2966,How can impurities be removed?,"Out of mere compassion for them, I, dwelling within their selves, destroy the darkness born of ignorance with the luminous lamp of knowledge.",0
2967,How can impurities be removed?,"Though they, with intelligence overpowered by greed, see no evil in the destruction of families and no sin in hostility to friends,",0
2968,How can impurities be removed?,"I can hardly tell which would be better, that we should conquer them or that they should conquer us. Even the sons of Dhritarashtra, whom we do not wish to slay, stand facing us.",0
2969,How can impurities be removed?,"Holding this view, these ruined souls of small intellect and fierce deeds come forth as enemies of the world, intent on its destruction.",0
2970,How do sages look upon saints and sinners?,"Thus, always keeping the mind balanced, the yogi, with the mind controlled, attains the peace abiding in Me, culminating in liberation.",0
2971,How do sages look upon saints and sinners?,"The yogi, always engaging the mind thus (in the practice of yoga), is freed from sins and easily enjoys the infinite bliss of contact with Brahman (the Eternal).",0
2972,How do sages look upon saints and sinners?,"When he (the Yogi) feels that infinite bliss which can be grasped by the pure intellect and which transcends the senses, and is established therein, never moving away from the reality.",0
2973,How do sages look upon saints and sinners?,"He who sees inaction in action and action in inaction, he is wise among men; he is a yogi and performer of all actions.",0
2974,How do sages look upon saints and sinners?,"As a lamp placed in a windless spot does not flicker, so is the Yogi of a controlled mind, who practices Yoga in the Self, compared.",0
2975,How do sages look upon saints and sinners?,"As a lamp placed in a windless spot does not flicker, so is the Yogi of a controlled mind, who practices Yoga in the Self, compared.",0
2976,How do sages look upon saints and sinners?,"As a lamp placed in a windless spot does not flicker, so is the Yogi of a controlled mind, who practices Yoga in the Self, compared.",0
2977,How do sages look upon saints and sinners?,"There, having made the mind one-pointed, with the actions of the mind and senses controlled, let him, seated on the seat, practice Yoga for the purification of the self.",0
2978,How do sages look upon saints and sinners?,"I am easily attainable by that ever-steadfast yogi who constantly and daily remembers me for a long time, not thinking of anything else with a single-minded or one-pointed focus, O Partha.",0
2979,How do sages look upon saints and sinners?,"Yogis, having abandoned attachment, perform actions only through the body, mind, intellect, and even the senses, for the purification of the self.",0
2980,How do sages look upon saints and sinners?,"There, having made the mind one-pointed, with the actions of the mind and senses controlled, let him, seated on the seat, practice Yoga for the purification of the self.",0
2981,How do equanimous people see the world?,"Dwelling in solitude, eating sparingly, with speech, body, and mind subdued, always engaged in meditation and concentration, and resorting to dispassion.",0
2982,How do equanimous people see the world?,"How shall I, ever meditating, know you, O Yogin? In what aspects or things, O blessed Lord, should I think of you?",0
2983,How do equanimous people see the world?,"Let this be known by the name of Yoga, the severance from union with pain. This Yoga should be practiced with determination and with an undespairing mind.",0
2984,How do equanimous people see the world?,"Let this be known by the name of Yoga, the severance from union with pain. This Yoga should be practiced with determination and with an undespairing mind.",0
2985,How do equanimous people see the world?,"But to those who worship Me, renouncing all actions in Me, regarding Me as the supreme goal, meditating on Me with single-minded yoga.",0
2986,How do equanimous people see the world?,"When the mind, restrained by the practice of yoga, attains quietude, and when one sees the Self by the Self, they are satisfied in their own Self.",0
2987,How do equanimous people see the world?,"There is no knowledge of the Self for the unsteady, and no meditation is possible for the unsteady, and no peace for the unmeditative, and how can there be happiness for one who has no peace?",0
2988,How do equanimous people see the world?,"The Blessed Lord said, ""In My opinion, those who fix their minds on Me, worship Me ever steadfastly, and are endowed with supreme faith, are the best in Yoga.""",0
2989,How do equanimous people see the world?,"Arjuna said, ""O Krishna, I do not see how this Yoga of equanimity, which you have taught me, can be maintained steadily, due to the restlessness of the mind.""",0
2990,How do equanimous people see the world?,"How shall I, ever meditating, know you, O Yogin? In what aspects or things, O blessed Lord, should I think of you?",0
2991,How do equanimous people see the world?,"There, having made the mind one-pointed, with the actions of the mind and senses controlled, let him, seated on the seat, practice Yoga for the purification of the self.",0
2992,How do equanimous people react towards pleasure and pain?,"But to those who worship Me, renouncing all actions in Me, regarding Me as the supreme goal, meditating on Me with single-minded yoga.",0
2993,How do equanimous people react towards pleasure and pain?,"Let this be known by the name of Yoga, the severance from union with pain. This Yoga should be practiced with determination and with an undespairing mind.",0
2994,How do equanimous people react towards pleasure and pain?,"Let this be known by the name of Yoga, the severance from union with pain. This Yoga should be practiced with determination and with an undespairing mind.",0
2995,How do equanimous people react towards pleasure and pain?,"Perform your bounden duty, for action is superior to inaction, and even the maintenance of the body would not be possible for you through inaction.",0
2996,How do equanimous people react towards pleasure and pain?,"Perform your bounden duty, for action is superior to inaction, and even the maintenance of the body would not be possible for you through inaction.",0
2997,How do equanimous people react towards pleasure and pain?,"Dwelling in solitude, eating sparingly, with speech, body, and mind subdued, always engaged in meditation and concentration, and resorting to dispassion.",0
2998,How do equanimous people react towards pleasure and pain?,"Arjuna said, ""O Krishna, you praise renunciation of actions and also yoga. Please tell me conclusively which is better of the two.""",0
2999,How do equanimous people react towards pleasure and pain?,"With this seemingly perplexing speech, you seem to be confusing my understanding; therefore, tell me one certain way by which I may attain bliss.",0
3000,How do equanimous people react towards pleasure and pain?,"But to those who worship Me, renouncing all actions in Me, regarding Me as the supreme goal, meditating on Me with single-minded yoga.",0
3001,How do equanimous people react towards pleasure and pain?,"There, having made the mind one-pointed, with the actions of the mind and senses controlled, let him, seated on the seat, practice Yoga for the purification of the self.",0
3002,How do equanimous people react towards pleasure and pain?,"How shall I, ever meditating, know you, O Yogin? In what aspects or things, O blessed Lord, should I think of you?",0
3003,How can one enjoy endless happiness?,"Perform your bounden duty, for action is superior to inaction, and even the maintenance of the body would not be possible for you through inaction.",0
3004,How can one enjoy endless happiness?,"Perform your bounden duty, for action is superior to inaction, and even the maintenance of the body would not be possible for you through inaction.",0
3005,How can one enjoy endless happiness?,"Let this be known by the name of Yoga, the severance from union with pain. This Yoga should be practiced with determination and with an undespairing mind.",0
3006,How can one enjoy endless happiness?,"Let this be known by the name of Yoga, the severance from union with pain. This Yoga should be practiced with determination and with an undespairing mind.",0
3007,How can one enjoy endless happiness?,"Dwelling in solitude, eating sparingly, with speech, body, and mind subdued, always engaged in meditation and concentration, and resorting to dispassion.",0
3008,How can one enjoy endless happiness?,"Arjuna said, ""O Krishna, I do not see how this Yoga of equanimity, which you have taught me, can be maintained steadily, due to the restlessness of the mind.""",0
3009,How can one enjoy endless happiness?,"The Blessed Lord said, ""In My opinion, those who fix their minds on Me, worship Me ever steadfastly, and are endowed with supreme faith, are the best in Yoga.""",0
3010,How can one enjoy endless happiness?,"How shall I, ever meditating, know you, O Yogin? In what aspects or things, O blessed Lord, should I think of you?",0
3011,How can one enjoy endless happiness?,"But to those who worship Me, renouncing all actions in Me, regarding Me as the supreme goal, meditating on Me with single-minded yoga.",0
3012,How can one enjoy endless happiness?,"Arjuna said, ""O Krishna, I do not see how this Yoga of equanimity, which you have taught me, can be maintained steadily, due to the restlessness of the mind.""",0
3013,How can one enjoy endless happiness?,"Let this be known by the name of Yoga, the severance from union with pain. This Yoga should be practiced with determination and with an undespairing mind.",0
3014,Why is it necessary to be detached from pleasure?,"Let this be known by the name of Yoga, the severance from union with pain. This Yoga should be practiced with determination and with an undespairing mind.",0
3015,Why is it necessary to be detached from pleasure?,"The mind is indeed restless, turbulent, strong, and unyielding, O Krishna; I consider it as difficult to control as controlling the wind.",0
3016,Why is it necessary to be detached from pleasure?,"I think Yoga is hard to be attained by one with an uncontrolled self, but the self-controlled and striving one can attain it by the appropriate means.",0
3017,Why is it necessary to be detached from pleasure?,"Verily, Yoga is not possible for him who eats too much, nor for him who does not eat at all, nor for him who sleeps too much, nor for him who is always awake, O Arjuna.",0
3018,Why is it necessary to be detached from pleasure?,"Verily, Yoga is not possible for him who eats too much, nor for him who does not eat at all, nor for him who sleeps too much, nor for him who is always awake, O Arjuna.",0
3019,Why is it necessary to be detached from pleasure?,"Verily, Yoga is not possible for him who eats too much, nor for him who does not eat at all, nor for him who sleeps too much, nor for him who is always awake, O Arjuna.",0
3020,Why is it necessary to be detached from pleasure?,"How shall I, ever meditating, know you, O Yogin? In what aspects or things, O blessed Lord, should I think of you?",0
3021,Why is it necessary to be detached from pleasure?,"But to those who worship Me, renouncing all actions in Me, regarding Me as the supreme goal, meditating on Me with single-minded yoga.",0
3022,Why is it necessary to be detached from pleasure?,"Arjuna said, ""O Krishna, I do not see how this Yoga of equanimity, which you have taught me, can be maintained steadily, due to the restlessness of the mind.""",0
3023,Why is it necessary to be detached from pleasure?,"Let this be known by the name of Yoga, the severance from union with pain. This Yoga should be practiced with determination and with an undespairing mind.",0
3024,Why is it necessary to be detached from pleasure?,"Let this be known by the name of Yoga, the severance from union with pain. This Yoga should be practiced with determination and with an undespairing mind.",0
3025,Who is a Yogi?,"Perform your bounden duty, for action is superior to inaction, and even the maintenance of the body would not be possible for you through inaction.",0
3026,Who is a Yogi?,"Perform your bounden duty, for action is superior to inaction, and even the maintenance of the body would not be possible for you through inaction.",0
3027,Who is a Yogi?,"There, having made the mind one-pointed, with the actions of the mind and senses controlled, let him, seated on the seat, practice Yoga for the purification of the self.",0
3028,Who is a Yogi?,"The Blessed Lord said, ""In My opinion, those who fix their minds on Me, worship Me ever steadfastly, and are endowed with supreme faith, are the best in Yoga.""",0
3029,Who is a Yogi?,"The Blessed Lord said, ""Renunciation and the Yoga of action both lead to the highest bliss; but of the two, the Yoga of action is superior to the renunciation of action.""",0
3030,Who is a Yogi?,"How shall I, ever meditating, know you, O Yogin? In what aspects or things, O blessed Lord, should I think of you?",0
3031,Who is a Yogi?,"But to those who worship Me, renouncing all actions in Me, regarding Me as the supreme goal, meditating on Me with single-minded yoga.",0
3032,Who is a Yogi?,"Dwelling in solitude, eating sparingly, with speech, body, and mind subdued, always engaged in meditation and concentration, and resorting to dispassion.",0
3033,Who is a Yogi?,"Having closed all the gates, confined the mind in the heart, and fixed the life-breath in the head, engage in the practice of concentration.",0
3034,Who is a Yogi?,"Having closed all the gates, confined the mind in the heart, and fixed the life-breath in the head, engage in the practice of concentration.",0
3035,Who is a Yogi?,"Let this be known by the name of Yoga, the severance from union with pain. This Yoga should be practiced with determination and with an undespairing mind.",0
3036,Who is happy?,"Let this be known by the name of Yoga, the severance from union with pain. This Yoga should be practiced with determination and with an undespairing mind.",0
3037,Who is happy?,Better indeed is knowledge than practice; better than knowledge is meditation; better than meditation is the renunciation of the fruits of actions: peace immediately follows renunciation.,0
3038,Who is happy?,"The Blessed Lord said, ""Renunciation and the Yoga of action both lead to the highest bliss; but of the two, the Yoga of action is superior to the renunciation of action.""",0
3039,Who is happy?,"Others again sacrifice all the functions of the senses and those of the breath (vital energy, or Prana) in the fire of the Yoga of self-restraint, kindled by knowledge.",0
3040,Who is happy?,"Dwelling in solitude, eating sparingly, with speech, body, and mind subdued, always engaged in meditation and concentration, and resorting to dispassion.",0
3041,Who is happy?,"Having closed all the gates, confined the mind in the heart, and fixed the life-breath in the head, engage in the practice of concentration.",0
3042,Who is happy?,"Having closed all the gates, confined the mind in the heart, and fixed the life-breath in the head, engage in the practice of concentration.",0
3043,Who is happy?,"Others again sacrifice all the functions of the senses and those of the breath (vital energy, or Prana) in the fire of the Yoga of self-restraint, kindled by knowledge.",0
3044,Who is happy?,"But to those who worship Me, renouncing all actions in Me, regarding Me as the supreme goal, meditating on Me with single-minded yoga.",0
3045,Who is happy?,"Let this be known by the name of Yoga, the severance from union with pain. This Yoga should be practiced with determination and with an undespairing mind.",0
3046,Who is happy?,"Let this be known by the name of Yoga, the severance from union with pain. This Yoga should be practiced with determination and with an undespairing mind.",0
3047,What beings happiness?,"There, having made the mind one-pointed, with the actions of the mind and senses controlled, let him, seated on the seat, practice Yoga for the purification of the self.",0
3048,What beings happiness?,"Some behold the Self within themselves through meditation, others through the Yoga of knowledge, and still others through the Yoga of action.",0
3049,What beings happiness?,"When the mind, restrained by the practice of yoga, attains quietude, and when one sees the Self by the Self, they are satisfied in their own Self.",0
3050,What beings happiness?,"How shall I, ever meditating, know you, O Yogin? In what aspects or things, O blessed Lord, should I think of you?",0
3051,What beings happiness?,"Dwelling in solitude, eating sparingly, with speech, body, and mind subdued, always engaged in meditation and concentration, and resorting to dispassion.",0
3052,What beings happiness?,"But to those who worship Me, renouncing all actions in Me, regarding Me as the supreme goal, meditating on Me with single-minded yoga.",0
3053,What beings happiness?,"There, having made the mind one-pointed, with the actions of the mind and senses controlled, let him, seated on the seat, practice Yoga for the purification of the self.",0
3054,What beings happiness?,"Having closed all the gates, confined the mind in the heart, and fixed the life-breath in the head, engage in the practice of concentration.",0
3055,What beings happiness?,"Having closed all the gates, confined the mind in the heart, and fixed the life-breath in the head, engage in the practice of concentration.",0
3056,What beings happiness?,"When the mind, restrained by the practice of yoga, attains quietude, and when one sees the Self by the Self, they are satisfied in their own Self.",0
3057,What beings happiness?,"With the mind harmonized by Yoga, he sees the Self abiding in all beings and all beings in the Self; he sees the same everywhere.",0
3058,What brings joy?,"Some behold the Self within themselves through meditation, others through the Yoga of knowledge, and still others through the Yoga of action.",0
3059,What brings joy?,"The mind is indeed restless, turbulent, strong, and unyielding, O Krishna; I consider it as difficult to control as controlling the wind.",0
3060,What brings joy?,Better indeed is knowledge than practice; better than knowledge is meditation; better than meditation is the renunciation of the fruits of actions: peace immediately follows renunciation.,0
3061,What brings joy?,"Others again sacrifice all the functions of the senses and those of the breath (vital energy, or Prana) in the fire of the Yoga of self-restraint, kindled by knowledge.",0
3062,What brings joy?,"Having closed all the gates, confined the mind in the heart, and fixed the life-breath in the head, engage in the practice of concentration.",0
3063,What brings joy?,"Having closed all the gates, confined the mind in the heart, and fixed the life-breath in the head, engage in the practice of concentration.",0
3064,What brings joy?,"Dwelling in solitude, eating sparingly, with speech, body, and mind subdued, always engaged in meditation and concentration, and resorting to dispassion.",0
3065,What brings joy?,"But to those who worship Me, renouncing all actions in Me, regarding Me as the supreme goal, meditating on Me with single-minded yoga.",0
3066,What brings joy?,"Endowed with wisdom and evenness of mind, one casts off in this life both good and evil deeds; therefore, devote yourself to Yoga; Yoga is skill in action.",0
3067,What brings joy?,"Endowed with wisdom and evenness of mind, one casts off in this life both good and evil deeds; therefore, devote yourself to Yoga; Yoga is skill in action.",0
3068,What brings joy?,"The Blessed Lord said, ""Renunciation and the Yoga of action both lead to the highest bliss; but of the two, the Yoga of action is superior to the renunciation of action.""",0
3069,Who attains Moksha?,"When the mind, restrained by the practice of yoga, attains quietude, and when one sees the Self by the Self, they are satisfied in their own Self.",0
3070,Who attains Moksha?,"That which is night to all beings, in that the self-controlled man is awake; when all beings are awake, that is night for the sage who sees.",0
3071,Who attains Moksha?,"Verily, Yoga is not possible for him who eats too much, nor for him who does not eat at all, nor for him who sleeps too much, nor for him who is always awake, O Arjuna.",0
3072,Who attains Moksha?,"Verily, Yoga is not possible for him who eats too much, nor for him who does not eat at all, nor for him who sleeps too much, nor for him who is always awake, O Arjuna.",0
3073,Who attains Moksha?,"That same ancient yoga has been today taught to you by me, for you are my devotee and my friend; it is the supreme secret.",0
3074,Who attains Moksha?,"Arjuna said, ""O Krishna, I do not see how this Yoga of equanimity, which you have taught me, can be maintained steadily, due to the restlessness of the mind.""",0
3075,Who attains Moksha?,"How shall I, ever meditating, know you, O Yogin? In what aspects or things, O blessed Lord, should I think of you?",0
3076,Who attains Moksha?,"Those who know the day of Brahma, which lasts a thousand Yugas, and the night, which also lasts a thousand Yugas, know day and night.",0
3077,Who attains Moksha?,"Yoga becomes the destroyer of pain for him who is moderate in eating and recreation (such as walking, etc.), who exercises moderation in action, and who is moderate in sleep and wakefulness.",0
