,Questions,Answers,Label
589,What is the difference between discerning sages and others?,"The enjoyments that arise from contact are only sources of pain, for they have a beginning and an end, O Arjuna; the wise do not rejoice in them.",0
590,What is the difference between discerning sages and others?,But that action which is done by one longing for the fulfillment of desires or gain with egotism or with much effort is declared to be Rajasic (passionate).,0
591,What is the difference between discerning sages and others?,"Giving themselves over to immeasurable cares that end only with death, regarding the gratification of lust as their highest aim, and feeling sure that that is all.",0
592,Where is the analogy with an undisturbed sea mentioned in the Gita?,"For he who truly sees the same Lord dwelling everywhere does not destroy the Self by the self; rather, he attains the highest goal.",0
593,Where is the analogy with an undisturbed sea mentioned in the Gita?,"When one thinks of objects, attachment to them arises; from attachment, desire is born; from desire, anger arises.",0
594,Where is the analogy with an undisturbed sea mentioned in the Gita?,"Giving themselves over to immeasurable cares that end only with death, regarding the gratification of lust as their highest aim, and feeling sure that that is all.",0
595,Where is the analogy with an undisturbed sea mentioned in the Gita?,"But the self-controlled man, moving among objects with the senses restrained and free from attraction and repulsion, attains peace.",0
596,How can we attain peace?,"But the self-controlled man, moving among objects with the senses restrained and free from attraction and repulsion, attains peace.",0
597,How can we attain peace?,"The senses, the mind, and the intellect are said to be its seat; through these, it deludes the embodied one, veiling their wisdom.",0
598,How can we attain peace?,"The intellect which knows the path of work and renunciation, what should be done and what should not be done, fear and fearlessness, bondage and liberation—that intellect is Sattvic (pure), O Arjuna.",0
599,How can we attain peace?,"When your intellect, which is perplexed by the Vedic texts you have read, stands immovable and steady in the Self, then you will attain Self-realization.",0
600,What is the Brahmic state?,"Giving themselves over to immeasurable cares that end only with death, regarding the gratification of lust as their highest aim, and feeling sure that that is all.",0
601,What is the Brahmic state?,"But the self-controlled man, moving among objects with the senses restrained and free from attraction and repulsion, attains peace.",0
602,What is the Brahmic state?,"But the self-controlled man, moving among objects with the senses restrained and free from attraction and repulsion, attains peace.",0
603,What is the Brahmic state?,"Arjuna said, ""Later was Thy birth, and prior to it was the birth of Vivasvan (the Sun); how am I to understand that Thou hast taught this Yoga from the beginning?""",0
604,What was Arjuna's confusion about knowledge and action?,"Arjuna said, ""O Krishna, I do not see how this Yoga of equanimity, which you have taught me, can be maintained steadily, due to the restlessness of the mind.""",0
605,What was Arjuna's confusion about knowledge and action?,"Through the grace of Vyasa, I have heard this supreme and most secret Yoga, directly from Krishna, the Lord of Yoga, Himself declaring it.",0
606,What was Arjuna's confusion about knowledge and action?,"That same ancient yoga has been today taught to you by me, for you are my devotee and my friend; it is the supreme secret.",0
607,What was Arjuna's confusion about knowledge and action?,"Arjuna said, ""Later was Thy birth, and prior to it was the birth of Vivasvan (the Sun); how am I to understand that Thou hast taught this Yoga from the beginning?""",0
608,What was Arjuna's confusion on hearing about the Yoga of knowledge and the Yoga of action?,"The Blessed Lord said, ""In My opinion, those who fix their minds on Me, worship Me ever steadfastly, and are endowed with supreme faith, are the best in Yoga.""",0
609,What was Arjuna's confusion on hearing about the Yoga of knowledge and the Yoga of action?,"Arjuna said, ""Later was Thy birth, and prior to it was the birth of Vivasvan (the Sun); how am I to understand that Thou hast taught this Yoga from the beginning?""",0
610,What was Arjuna's confusion on hearing about the Yoga of knowledge and the Yoga of action?,"The Blessed Lord said, ""O Arjuna, hear how you shall, without doubt, know Me fully, with your mind intent on Me, practicing Yoga and taking refuge in Me.""",0
611,What was Arjuna's confusion on hearing about the Yoga of knowledge and the Yoga of action?,"Arjuna said, ""O Krishna, I do not see how this Yoga of equanimity, which you have taught me, can be maintained steadily, due to the restlessness of the mind.""",0
612,Is there any mention of Sankhya Yoga in the Gita?,"Arjuna said, ""O Krishna, you praise renunciation of actions and also yoga. Please tell me conclusively which is better of the two.""",0
613,Is there any mention of Sankhya Yoga in the Gita?,"The Blessed Lord said, ""O Arjuna, hear how you shall, without doubt, know Me fully, with your mind intent on Me, practicing Yoga and taking refuge in Me.""",0
614,Is there any mention of Sankhya Yoga in the Gita?,"Arjuna said, ""O Krishna, I do not see how this Yoga of equanimity, which you have taught me, can be maintained steadily, due to the restlessness of the mind.""",0
615,Is there any mention of Sankhya Yoga in the Gita?,"He who knows Me as unborn and beginningless, as the great Lord of the worlds, he among mortals is undeluded and is liberated from all sins.",0
616,Does renunciation of work lead to liberation or salvation?,"Whatever forms are produced, O Arjuna, in any womb whatsoever, the great Brahma is their womb, and I am the seed-giving father.",0
617,Does renunciation of work lead to liberation or salvation?,"My womb is the great Brahma; in it I place the germ; thence, O Arjuna, is the birth of all beings.",0
618,Does renunciation of work lead to liberation or salvation?,"He who thus knows the Spirit and Matter together with their qualities, in whatever condition he may be, he is not reborn.",0
619,Does renunciation of work lead to liberation or salvation?,"The embodied one, having crossed beyond these three Gunas from which the body is evolved, is freed from birth, death, decay, and pain, and attains immortality.",0
620,Can any person avoid doing action or work even for a moment?,"When a person sees all beings as resting in the One and emanating from the One alone, they then become Brahman.",0
621,Can any person avoid doing action or work even for a moment?,"My womb is the great Brahma; in it I place the germ; thence, O Arjuna, is the birth of all beings.",0
622,Can any person avoid doing action or work even for a moment?,"Whatever forms are produced, O Arjuna, in any womb whatsoever, the great Brahma is their womb, and I am the seed-giving father.",0
623,Can any person avoid doing action or work even for a moment?,There is no being on earth or in heaven among the gods that is liberated from the three qualities born of Nature.,0
624,Who is a deluded person?,There is no being on earth or in heaven among the gods that is liberated from the three qualities born of Nature.,0
625,Who is a deluded person?,"He who knows Me as unborn and beginningless, as the great Lord of the worlds, he among mortals is undeluded and is liberated from all sins.",0
626,Who is a deluded person?,"Or he is born in a family of even the wisest of yogis; verily, such a birth is very difficult to obtain in this world.",0
627,Who is a deluded person?,"He who thus knows the Spirit and Matter together with their qualities, in whatever condition he may be, he is not reborn.",0
628,Who is an excellent person?,"He from whom all the beings have evolved and by whom all this is pervaded, worshipping Him with his own duty, one attains perfection.",0
629,Who is an excellent person?,"He from whom all the beings have evolved and by whom all this is pervaded, worshipping Him with his own duty, one attains perfection.",0
630,Who is an excellent person?,"By these evil deeds of the destroyers of the family, which cause confusion of castes, the eternal religious rites of the caste and the family are destroyed.",0
631,Who is an excellent person?,"Those who have no faith in this Dharma, O Parantapa, return to the path of this world without attaining Me.",0
632,Is action superior to inaction?,"The Blessed Lord said, ""The sages understand sannyasa to be the renunciation of action with desire; the wise declare the abandonment of the fruits of all actions to be tyaga.""",0
633,Is action superior to inaction?,"Even those devotees who, endowed with faith, worship other gods, worship Me alone, O Arjuna, but by the wrong method.",0
634,Is action superior to inaction?,"By these evil deeds of the destroyers of the family, which cause confusion of castes, the eternal religious rites of the caste and the family are destroyed.",0
635,Is action superior to inaction?,"But, O mighty-armed Arjuna, renunciation is hard to attain without Yoga; the sage who is in harmony with Yoga quickly goes to Brahman.",0
636,Why is it important to perform one's duties?,"He who thus knows the Spirit and Matter together with their qualities, in whatever condition he may be, he is not reborn.",0
637,Why is it important to perform one's duties?,"He from whom all the beings have evolved and by whom all this is pervaded, worshipping Him with his own duty, one attains perfection.",0
638,Why is it important to perform one's duties?,"He from whom all the beings have evolved and by whom all this is pervaded, worshipping Him with his own duty, one attains perfection.",0
639,Why is it important to perform one's duties?,Even a wise man acts in accordance with his own nature; beings will follow their nature; what can restraint do?,0
640,When does work or action lead to bondage?,"He who is free from the egoistic notion, whose intelligence is not tainted by good or evil, though he slays these people, he does not slay, nor is he bound by the action.",0
641,When does work or action lead to bondage?,"He who is free from the egoistic notion, whose intelligence is not tainted by good or evil, though he slays these people, he does not slay, nor is he bound by the action.",0
642,When does work or action lead to bondage?,"He who is of the same mind towards the good-hearted, friends, enemies, the indifferent, the neutral, the hateful, the relatives, the righteous, and the unrighteous, excels.",0
643,When does work or action lead to bondage?,"The Blessed Lord said, ""You have grieved for those who should not be grieved for; yet, you speak words of wisdom. The wise grieve neither for the living nor for the dead.""",0
644,Why should we propagate our species?,"Those who have no faith in this Dharma, O Parantapa, return to the path of this world without attaining Me.",0
645,Why should we propagate our species?,"He who thus knows the Spirit and Matter together with their qualities, in whatever condition he may be, he is not reborn.",0
646,Why should we propagate our species?,"For I alone am the enjoyer and Lord of all sacrifices; but they do not know Me in reality, and thus they return to this mortal world.",0
647,Why should we propagate our species?,"Arjuna said, ""O God, I see all the gods in Your body, as well as hosts of various classes of beings, Brahma the Lord seated on the lotus, all the sages, and the celestial serpents.""",0
648,What is the duty of ordinary human beings?,"Having attained Me, these great souls do not take birth again here—a place of pain and impermanence—but have reached the highest perfection of liberation.",0
649,What is the duty of ordinary human beings?,"How much more easily, then, do Brahmins and devoted royal saints attain the goal? Having come to this impermanent and unhappy world, do thou worship Me.",0
650,What is the duty of ordinary human beings?,"Also, the man who hears this, full of faith and free from malice, shall attain to the happy worlds of those of righteous deeds, and be liberated.",0
651,What is the duty of ordinary human beings?,"He who, having cast aside the ordinances of the scriptures, acts under the impulse of desire, does not attain perfection, nor happiness, nor the Supreme Goal.",0
652,Who is a thief?,"Those who have no faith in this Dharma, O Parantapa, return to the path of this world without attaining Me.",0
653,Who is a thief?,"How much more easily, then, do Brahmins and devoted royal saints attain the goal? Having come to this impermanent and unhappy world, do thou worship Me.",0
654,Who is a thief?,"By these evil deeds of the destroyers of the family, which cause confusion of castes, the eternal religious rites of the caste and the family are destroyed.",0
655,Who is a thief?,"Confusion of castes leads to hell for the slayers of the family, for their forebears fall, deprived of the offerings of rice-balls and libations of water.",0
656,How can pious people remain free from sin?,The worshippers of the gods go to them; the ancestor-worshippers go to the manes; the worshippers of the deities who preside over the elements go to them; but My devotees come to Me.,0
657,How can pious people remain free from sin?,I am Ananta among the Nagas; I am Varuna among water-deities; Aryaman among the Manes; I am Yama among the governors.,0
658,How can pious people remain free from sin?,"O Krishna, by the prevalence of impiety, the women of the family become corrupt; and, when women are corrupted, O Varshenya (descendant of Vrishni), intermingling of castes arises.",0
659,How can pious people remain free from sin?,"By these evil deeds of the destroyers of the family, which cause confusion of castes, the eternal religious rites of the caste and the family are destroyed.",0
660,What is the importance of food?,"He who is free from the egoistic notion, whose intelligence is not tainted by good or evil, though he slays these people, he does not slay, nor is he bound by the action.",0
661,What is the importance of food?,"He sees, who sees that all actions are performed solely by Nature and that the Self is without action.",0
662,What is the importance of food?,"The world is bound by actions other than those performed for the sake of sacrifice; do thou, therefore, O son of Kunti (Arjuna), perform actions for that sake alone, free from attachment.",0
663,What is the importance of food?,"Others again offer wealth, austerity, and Yoga as sacrifice, while ascetics of self-restraint and rigid vows offer the study of scriptures and knowledge as sacrifice.",0
664,Where does activity or action spring from?,"Those who have no faith in this Dharma, O Parantapa, return to the path of this world without attaining Me.",0
665,Where does activity or action spring from?,"How much more easily, then, do Brahmins and devoted royal saints attain the goal? Having come to this impermanent and unhappy world, do thou worship Me.",0
666,Where does activity or action spring from?,"For verily, the true nature of action enjoined by the scriptures should be known, as well as that of forbidden or unlawful action, and of inaction; the nature of action is hard to understand.",0
667,Where does activity or action spring from?,"Perform your bounden duty, for action is superior to inaction, and even the maintenance of the body would not be possible for you through inaction.",0
668,Why is it important to follow the laws of nature?,"Perform your bounden duty, for action is superior to inaction, and even the maintenance of the body would not be possible for you through inaction.",0
669,Why is it important to follow the laws of nature?,"It is within and without all beings, both the unmoving and the moving; It is subtle and unknowable, and It is near and far away.",0
670,Why is it important to follow the laws of nature?,"He sees, who sees that all actions are performed solely by Nature and that the Self is without action.",0
671,Why is it important to follow the laws of nature?,"What is action? What is inaction? Even the wise are confused about this. Therefore, I shall teach you the nature of action and inaction, by knowing which you will be liberated from the evil of Samsara, the wheel of birth and death.",0
672,Do people who are satisfied with the Self also need to perform all the worldly duties?,"What is action? What is inaction? Even the wise are confused about this. Therefore, I shall teach you the nature of action and inaction, by knowing which you will be liberated from the evil of Samsara, the wheel of birth and death.",0
673,Do people who are satisfied with the Self also need to perform all the worldly duties?,"Perform your bounden duty, for action is superior to inaction, and even the maintenance of the body would not be possible for you through inaction.",0
674,Do people who are satisfied with the Self also need to perform all the worldly duties?,"Perform your bounden duty, for action is superior to inaction, and even the maintenance of the body would not be possible for you through inaction.",0
675,Do people who are satisfied with the Self also need to perform all the worldly duties?,"Far lower than the Yoga of wisdom is action, O Arjuna. Seek thou refuge in wisdom; wretched are those whose motive is the fruit.",0
676,Is there any motivation left for people who are satisfied with the Self?,"Sages look with an equal eye on a Brahmana endowed with learning and humility, on a cow, an elephant, a dog, and even an outcaste.",0
677,Is there any motivation left for people who are satisfied with the Self?,"All the sages have thus declared Thee, as also the divine sage Narada; so also Asita, Devala, and Vyasa; and now Thou Thyself dost say so to me.",0
678,Is there any motivation left for people who are satisfied with the Self?,"Perform your bounden duty, for action is superior to inaction, and even the maintenance of the body would not be possible for you through inaction.",0
679,Is there any motivation left for people who are satisfied with the Self?,"Perform your bounden duty, for action is superior to inaction, and even the maintenance of the body would not be possible for you through inaction.",0
680,Why is detachment important?,"What is action? What is inaction? Even the wise are confused about this. Therefore, I shall teach you the nature of action and inaction, by knowing which you will be liberated from the evil of Samsara, the wheel of birth and death.",0
681,Why is detachment important?,"He whose undertakings are all devoid of desires and selfish purposes, and whose actions have been burned by the fire of knowledge, the wise call him a sage.",0
682,Why is detachment important?,"With the senses, mind, and intellect ever controlled, having liberation as their supreme goal, free from desire, fear, and anger, the sage is truly liberated forever.",0
683,Why is detachment important?,"The sages obtain absolute freedom or Moksha when their sins have been destroyed, their dualities have been torn asunder, they are self-controlled, and they are intent on the welfare of all beings.",0
684,What is the result of detachment?,"With the senses, mind, and intellect ever controlled, having liberation as their supreme goal, free from desire, fear, and anger, the sage is truly liberated forever.",0
685,What is the result of detachment?,"The sages obtain absolute freedom or Moksha when their sins have been destroyed, their dualities have been torn asunder, they are self-controlled, and they are intent on the welfare of all beings.",0
686,What is the result of detachment?,"Sages look with an equal eye on a Brahmana endowed with learning and humility, on a cow, an elephant, a dog, and even an outcaste.",0
687,What is the result of detachment?,"Sages look with an equal eye on a Brahmana endowed with learning and humility, on a cow, an elephant, a dog, and even an outcaste.",0
688,How did King Janaka reach perfection or salvation or liberation?,"With the senses, mind, and intellect ever controlled, having liberation as their supreme goal, free from desire, fear, and anger, the sage is truly liberated forever.",0
689,How did King Janaka reach perfection or salvation or liberation?,"The sages obtain absolute freedom or Moksha when their sins have been destroyed, their dualities have been torn asunder, they are self-controlled, and they are intent on the welfare of all beings.",0
690,How did King Janaka reach perfection or salvation or liberation?,"The Blessed Lord said, ""Brahman is the Imperishable, the Supreme; its essential nature is called Self-knowledge; the offering (to the gods) that causes the existence and manifestation of beings and sustains them is called action.""",0
691,How did King Janaka reach perfection or salvation or liberation?,"Having abandoned egoism, strength, arrogance, desire, anger, and covetousness, and being free from the notion of 'mine' and peaceful, he is fit for becoming Brahman.",0
692,What impact do great men have on others?,"When a person sees all beings as resting in the One and emanating from the One alone, they then become Brahman.",0
693,What impact do great men have on others?,"The sacrifice that is offered, O Arjuna, seeking a reward and for show, know that to be a Rajasic Yajna.",0
694,What impact do great men have on others?,"Yogis, having abandoned attachment, perform actions only through the body, mind, intellect, and even the senses, for the purification of the self.",0
695,What impact do great men have on others?,"They declare that sacrifice to be Tamasic which is contrary to the ordinances of the scriptures, in which no food is distributed, and which is devoid of mantras, gifts, and faith.",0
696,Is God also bound by any duties towards the world?,"Yogis, having abandoned attachment, perform actions only through the body, mind, intellect, and even the senses, for the purification of the self.",0
697,Is God also bound by any duties towards the world?,"Attaining the lunar light through smoke, night time, the dark fortnight, and the six months of the southern path of the sun (the southern solstice), the yogi returns.",0
698,Is God also bound by any duties towards the world?,"Now I will tell you, O chief of the Bharatas, the times of departure at which the Yogis will return or not return.",0
699,Is God also bound by any duties towards the world?,"Yogis, having abandoned attachment, perform actions only through the body, mind, intellect, and even the senses, for the purification of the self.",0
700,Why does God continue to perform action?,"Attaining the lunar light through smoke, night time, the dark fortnight, and the six months of the southern path of the sun (the southern solstice), the yogi returns.",0
701,Why does God continue to perform action?,"Now I will tell you, O chief of the Bharatas, the times of departure at which the Yogis will return or not return.",0
702,Why does God continue to perform action?,"Some yogis perform sacrifice to the gods alone; while others, who have realized the Self, offer the Self as sacrifice in the fire of Brahman alone.",0
703,Why does God continue to perform action?,"Yogis, having abandoned attachment, perform actions only through the body, mind, intellect, and even the senses, for the purification of the self.",0
704,What will happen if God ceases to perform action?,"The sacrifice that is offered, O Arjuna, seeking a reward and for show, know that to be a Rajasic Yajna.",0
705,What will happen if God ceases to perform action?,"Yogis, having abandoned attachment, perform actions only through the body, mind, intellect, and even the senses, for the purification of the self.",0
706,What will happen if God ceases to perform action?,"Some yogis perform sacrifice to the gods alone; while others, who have realized the Self, offer the Self as sacrifice in the fire of Brahman alone.",0
707,What will happen if God ceases to perform action?,"Now I will tell you, O chief of the Bharatas, the times of departure at which the Yogis will return or not return.",0
708,What should be the motivation for the wise men to work?,"Those who eat the remnants of the sacrifice, which are like nectar, go to the eternal Brahman. This world is not for the one who does not perform sacrifice; how then can they have the other, O Arjuna?",0
709,What should be the motivation for the wise men to work?,The righteous who eat the remnants of the sacrifice are freed from all sins; but those sinful ones who cook food solely for their own sake indeed consume sin.,0
710,What should be the motivation for the wise men to work?,"The food that is dear to each is threefold, as well as sacrifice, austerity, and almsgiving. Hear the distinction of these.",0
711,What should be the motivation for the wise men to work?,"Self-conceited, stubborn, filled with pride and intoxication of wealth, they perform sacrifices in name only for ostentation, contrary to scriptural ordinances.",0
712,How should wise men treat other human beings?,"Self-conceited, stubborn, filled with pride and intoxication of wealth, they perform sacrifices in name only for ostentation, contrary to scriptural ordinances.",0
713,How should wise men treat other human beings?,"Others again sacrifice all the functions of the senses and those of the breath (vital energy, or Prana) in the fire of the Yoga of self-restraint, kindled by knowledge.",0
714,How should wise men treat other human beings?,"Others also, sacrificing with the wisdom-sacrifice, worship Me, the All-Faced, as one, distinct, and manifold.",0
715,How should wise men treat other human beings?,"Whatever you do, whatever you eat, whatever you offer in sacrifice, whatever you give, whatever austerity you practice, O Arjuna, do it as an offering to Me.",0
716,Is action performed by the individual or by nature itself?,"They declare that sacrifice to be Tamasic which is contrary to the ordinances of the scriptures, in which no food is distributed, and which is devoid of mantras, gifts, and faith.",0
717,Is action performed by the individual or by nature itself?,"They declare that sacrifice to be Tamasic which is contrary to the ordinances of the scriptures, in which no food is distributed, and which is devoid of mantras, gifts, and faith.",0
718,Is action performed by the individual or by nature itself?,"That sacrifice which is offered by men without desire for reward, as enjoined by the ordinance (scripture), with a firm faith that doing so is their duty, is Sattvic or pure.",0
719,Is action performed by the individual or by nature itself?,"That sacrifice which is offered by men without desire for reward, as enjoined by the ordinance (scripture), with a firm faith that doing so is their duty, is Sattvic or pure.",0
720,How does the knowledge of the Gunas lead to detachment?,"Others again sacrifice all the functions of the senses and those of the breath (vital energy, or Prana) in the fire of the Yoga of self-restraint, kindled by knowledge.",0
721,How does the knowledge of the Gunas lead to detachment?,"Thus, the field, as well as knowledge and the knowable, have been briefly stated. My devotee, knowing this, enters into My being.",0
722,How does the knowledge of the Gunas lead to detachment?,"Their intellect absorbed in That, their self being That, established in That, with That as their supreme goal, they go whence there is no return, their sins dispelled by knowledge.",0
723,How does the knowledge of the Gunas lead to detachment?,"Their intellect absorbed in That, their self being That, established in That, with That as their supreme goal, they go whence there is no return, their sins dispelled by knowledge.",0
724,How should the ignorant be treated?,"For I alone am the enjoyer and Lord of all sacrifices; but they do not know Me in reality, and thus they return to this mortal world.",0
725,How should the ignorant be treated?,"Others again sacrifice all the functions of the senses and those of the breath (vital energy, or Prana) in the fire of the Yoga of self-restraint, kindled by knowledge.",0
726,How should the ignorant be treated?,"Without hope, controlling the mind and the self, having abandoned all covetousness, and performing only bodily actions, one incurs no sin.",0
727,How should the ignorant be treated?,"Their intellect absorbed in That, their self being That, established in That, with That as their supreme goal, they go whence there is no return, their sins dispelled by knowledge.",0
728,Where does Krishna first talk about the concept of surrender?,"Also, the man who hears this, full of faith and free from malice, shall attain to the happy worlds of those of righteous deeds, and be liberated.",0
729,Where does Krishna first talk about the concept of surrender?,"Without hope, controlling the mind and the self, having abandoned all covetousness, and performing only bodily actions, one incurs no sin.",0
730,Where does Krishna first talk about the concept of surrender?,"But if you will not fight this righteous war, then having abandoned your own duty and reputation, you will incur sin.",0
731,Where does Krishna first talk about the concept of surrender?,"The Blessed Lord said, ""You have grieved for those who should not be grieved for; yet, you speak words of wisdom. The wise grieve neither for the living nor for the dead.""",0
732,Where does Krishna first talk about the concept of faith?,"That by which one sees the indestructible Reality in all beings, not separate in any of them—know that knowledge to be Sattvic.",0
733,Where does Krishna first talk about the concept of faith?,"But whoever, controlling the senses by the mind, O Arjuna, engages himself in Karma Yoga with the organs of action, without attachment, he excels.",0
734,Where does Krishna first talk about the concept of faith?,"Arjuna said: If Thou thinkest that knowledge is superior to action, O Krishna, why then, O Kesava, doest Thou ask me to engage in this terrible action?",0
735,Where does Krishna first talk about the concept of faith?,"As I transcend the perishable and am even higher than the imperishable, I am declared to be the highest Purusha in the world and in the Vedas.",0
736,What happens to those who do not follow the principle of Karma Yoga?,"That highest Purusha, O Arjuna, is attainable by unswerving devotion to Him alone, within Whom all beings dwell and by Whom all this is pervaded.",0
737,What happens to those who do not follow the principle of Karma Yoga?,"But distinct is the Supreme Purusha, called the highest Self, indestructible and Lord, who pervades the three worlds and sustains them.",0
738,What happens to those who do not follow the principle of Karma Yoga?,"Those who have no faith in this Dharma, O Parantapa, return to the path of this world without attaining Me.",0
739,What happens to those who do not follow the principle of Karma Yoga?,"Those who constantly practice this teaching of Mine with faith and without caviling, they too are freed from actions.",0
740,Should innate desires be repressed?,"The ignorant, the faithless, and the doubting self go to destruction; there is neither this world nor the other, nor happiness for the doubting one.",0
741,Should innate desires be repressed?,"Those who have no faith in this Dharma, O Parantapa, return to the path of this world without attaining Me.",0
742,Should innate desires be repressed?,"Those who constantly practice this teaching of Mine with faith and without caviling, they too are freed from actions.",0
743,Should innate desires be repressed?,"The faith of each is in accordance with their nature, O Arjuna. People consist of their faith; as a person's faith is, so are they.",0
744,How should one treat his or her own senses?,"Endowed with wisdom and evenness of mind, one casts off in this life both good and evil deeds; therefore, devote yourself to Yoga; Yoga is skill in action.",0
745,How should one treat his or her own senses?,"Endowed with wisdom and evenness of mind, one casts off in this life both good and evil deeds; therefore, devote yourself to Yoga; Yoga is skill in action.",0
746,How should one treat his or her own senses?,"When a person is not attached to the sense-objects or to actions, having renounced all thoughts, then they are said to have attained Yoga.",0
747,How should one treat his or her own senses?,"When the mind, restrained by the practice of yoga, attains quietude, and when one sees the Self by the Self, they are satisfied in their own Self.",0
748,Why is important to perform one's own duty?,"Some behold the Self within themselves through meditation, others through the Yoga of knowledge, and still others through the Yoga of action.",0
749,Why is important to perform one's own duty?,"There, having made the mind one-pointed, with the actions of the mind and senses controlled, let him, seated on the seat, practice Yoga for the purification of the self.",0
750,Why is important to perform one's own duty?,"Arjuna said: If Thou thinkest that knowledge is superior to action, O Krishna, why then, O Kesava, doest Thou ask me to engage in this terrible action?",0
751,Why is important to perform one's own duty?,"Arjuna said, ""What are the marks of one who has transcended the three qualities, O Lord? What is their conduct, and how do they go beyond these three qualities?""",0
752,How can we become successful?,"But, of what avail is the knowledge of all these details to you, O Arjuna? I exist, supporting this whole world with one part of Myself.",0
753,How can we become successful?,"Endowed with wisdom and evenness of mind, one casts off in this life both good and evil deeds; therefore, devote yourself to Yoga; Yoga is skill in action.",0
754,How can we become successful?,"Arjuna said, ""O Krishna, you praise renunciation of actions and also yoga. Please tell me conclusively which is better of the two.""",0
755,How can we become successful?,"Endowed with wisdom and evenness of mind, one casts off in this life both good and evil deeds; therefore, devote yourself to Yoga; Yoga is skill in action.",0
756,How can we achieve success?,"Therefore, without attachment, always perform the actions that should be done; for by performing actions without attachment, one reaches the Supreme.",0
757,How can we achieve success?,"Thus, you shall be freed from the bonds of actions yielding good and evil fruits; with the mind steadfast in the Yoga of renunciation, and liberated, you shall come to Me.",0
758,How can we achieve success?,"This, which has been taught to you, is wisdom concerning Sankhya. Now listen to wisdom concerning Yoga, endowed with which, O Arjuna, you shall cast off the bonds of action.",0
759,How can we achieve success?,"Endowed with wisdom and evenness of mind, one casts off in this life both good and evil deeds; therefore, devote yourself to Yoga; Yoga is skill in action.",0
760,What did Arjuna ask about sin?,"Endowed with wisdom and evenness of mind, one casts off in this life both good and evil deeds; therefore, devote yourself to Yoga; Yoga is skill in action.",0
761,What did Arjuna ask about sin?,"That place which is reached by the Sankhyas or the Jnanis is also reached by the Yogis (Karma Yogis). He who sees knowledge and the performance of action (Karma Yoga) as one, sees truly.",0
762,What did Arjuna ask about sin?,"He who is happy within, who rejoices within, and who is illuminated within, that Yogi attains absolute freedom, or Moksha, becoming Brahman himself.",0
763,What did Arjuna ask about sin?,"The yogi, always engaging the mind thus (in the practice of yoga), is freed from sins and easily enjoys the infinite bliss of contact with Brahman (the Eternal).",0
764,What is the primary cause of sin?,"This, which has been taught to you, is wisdom concerning Sankhya. Now listen to wisdom concerning Yoga, endowed with which, O Arjuna, you shall cast off the bonds of action.",0
765,What is the primary cause of sin?,"He who abandons action out of fear of bodily trouble (because it is painful), does not obtain the merit of renunciation by performing such Rajasic renunciation.",0
766,What is the primary cause of sin?,"The Blessed Lord said, ""Renunciation and the Yoga of action both lead to the highest bliss; but of the two, the Yoga of action is superior to the renunciation of action.""",0
767,What is the primary cause of sin?,"The man of renunciation, pervaded by purity, intelligent, and with his doubts cut asunder, does not hate an unpleasant task nor is he attached to a pleasant one.",0
768,What is desire?,"Perform your bounden duty, for action is superior to inaction, and even the maintenance of the body would not be possible for you through inaction.",0
769,What is desire?,"Perform your bounden duty, for action is superior to inaction, and even the maintenance of the body would not be possible for you through inaction.",0
770,What is desire?,"Indeed, it is not possible for an embodied being to completely abandon actions; however, he who relinquishes the rewards of actions is truly called a man of renunciation.",0
771,What is desire?,"What is action? What is inaction? Even the wise are confused about this. Therefore, I shall teach you the nature of action and inaction, by knowing which you will be liberated from the evil of Samsara, the wheel of birth and death.",0
772,What is the cause of ignorance?,"Perform your bounden duty, for action is superior to inaction, and even the maintenance of the body would not be possible for you through inaction.",0
773,What is the cause of ignorance?,"Perform your bounden duty, for action is superior to inaction, and even the maintenance of the body would not be possible for you through inaction.",0
774,What is the cause of ignorance?,They say that the senses are superior to the body; the mind is superior to the senses; the intellect is superior to the mind; and He (the Self) is superior even to the intellect.,0
775,What is the cause of ignorance?,"Presiding over the ears, eyes, touch, taste, smell, and mind, it enjoys the objects of the senses.",0
776,Is there any relation between desires and ignorance?,"For the mind, which follows in the wake of the wandering senses, carries away his discrimination, as the wind carries away a boat on the waters.",0
777,Is there any relation between desires and ignorance?,"Therefore, without attachment, always perform the actions that should be done; for by performing actions without attachment, one reaches the Supreme.",0
778,Is there any relation between desires and ignorance?,"Therefore, without attachment, always perform the actions that should be done; for by performing actions without attachment, one reaches the Supreme.",0
779,Is there any relation between desires and ignorance?,"Having abandoned attachment to the fruits of the action, ever content, depending on nothing, he does not do anything even while being engaged in activity.",0
780,Can desires be gratified?,"Having known this, the ancient seekers of freedom also performed action; therefore, do thou also perform action, as the ancients did in days of yore.",0
781,Can desires be gratified?,"Some yogis perform sacrifice to the gods alone; while others, who have realized the Self, offer the Self as sacrifice in the fire of Brahman alone.",0
782,Can desires be gratified?,"The yogi, always engaging the mind thus (in the practice of yoga), is freed from sins and easily enjoys the infinite bliss of contact with Brahman (the Eternal).",0
783,Can desires be gratified?,"The yogi is thought to be superior to the ascetics, even superior to those who have knowledge obtained through the study of scriptures; he is also superior to men of action; therefore, be thou a yogi, O Arjuna.",0
784,Why are desires so hard to satisfy?,"The yogi, always engaging the mind thus (in the practice of yoga), is freed from sins and easily enjoys the infinite bliss of contact with Brahman (the Eternal).",0
